direction,asset,open_time,open_price,label,expiration,trade_amount,hour,weekday,is_weekend,source
SELL,GBP/USD OTC,2025-11-20,1.29402,1,S60,1.0,0,3,0,forex
BUY,AUD/USD OTC,2025-11-20,0.67251,0,S60,1.0,0,3,0,forex
BUY,USD/JPY OTC,2025-11-20,156.786,0,S60,1.0,0,3,0,forex
BUY,AUD/USD OTC,2025-11-20,0.67249,1,S60,1.0,0,3,0,forex
BUY,AUD/USD OTC,2025-11-20,0.67304,0,S60,1.0,0,3,0,forex
SELL,EUR/USD OTC,2025-11-20,1.15388,0,S60,1.0,0,3,0,forex
SELL,GBP/USD OTC,2025-11-20,1.2913,1,S60,1.0,0,3,0,forex
BUY,AUD/USD OTC,2025-11-20,0.66962,0,S60,1.0,0,3,0,forex
BUY,AUD/USD OTC,2025-11-20,0.66923,0,S60,1.0,0,3,0,forex
SELL,AUD/CAD OTC,2025-11-20,0.87222,1,S60,1.0,0,3,0,forex
SELL,GBP/USD OTC,2025-11-20,1.2961,1,S60,1.0,0,3,0,forex
SELL,AUD/CAD OTC,2025-11-20,0.87022,1,S60,1.0,0,3,0,forex
SELL,AUD/CAD OTC,2025-11-20,0.86771,1,S60,1.0,0,3,0,forex
SELL,AUD/CAD OTC,2025-11-20,0.86485,1,S60,1.0,0,3,0,forex
SELL,GBP/USD OTC,2025-11-20,1.29536,1,S60,1.0,0,3,0,forex
SELL,USD/JPY OTC,2025-11-20,156.465,1,S60,1.0,0,3,0,forex
BUY,USD/ARS OTC,2025-11-20,1169.94,0,S60,1.0,0,3,0,forex
BUY,USD/COP OTC,2025-11-20,3767.96,1,S60,1.0,0,3,0,forex
BUY,GBP/USD OTC,2025-11-20,1.29402,1,S60,1.0,0,3,0,forex
BUY,GBP/USD OTC,2025-11-20,1.2946,0,S60,1.0,0,3,0,forex
SELL,USD/JPY OTC,2025-11-20,156.684,0,S60,1.0,0,3,0,forex
SELL,USD/JPY OTC,2025-11-20,156.809,1,S60,1.0,0,3,0,forex
SELL,USD/JPY OTC,2025-11-20,156.76,0,S60,1.0,0,3,0,forex
SELL,AUD/CAD OTC,2025-11-20,0.8583,1,S60,1.0,0,3,0,forex
SELL,AUD/CAD OTC,2025-11-20,0.85526,1,S60,1.0,0,3,0,forex
SELL,USD/CAD OTC,2025-11-20,1.39793,0,S60,1.0,0,3,0,forex
SELL,AUD/CAD OTC,2025-11-20,0.85268,0,S60,1.0,0,3,0,forex
SELL,AUD/CAD OTC,2025-11-20,0.85306,0,S60,1.0,0,3,0,forex
BUY,USD/JPY OTC,2025-11-20,157.205,0,S60,1.0,0,3,0,forex
SELL,AUD/CAD OTC,2025-11-20,0.85873,0,S60,1.0,0,3,0,forex
SELL,AUD/CAD OTC,2025-11-20,0.86524,0,S60,1.0,0,3,0,forex
SELL,EUR/USD OTC,2025-11-20,1.15534,1,S60,1.0,0,3,0,forex
SELL,EUR/USD OTC,2025-11-20,1.15458,0,S60,1.0,0,3,0,forex
SELL,AUD/CAD OTC,2025-11-20,0.86661,1,S60,1.0,0,3,0,forex
BUY,USD/JPY OTC,2025-11-20,157.127,0,S60,1.0,0,3,0,forex
SELL,GBP/USD OTC,2025-11-20,1.28474,0,S60,1.0,0,3,0,forex
BUY,USD/JPY OTC,2025-11-20,157.168,1,S60,1.0,0,3,0,forex
SELL,AUD/CAD OTC,2025-11-20,0.86684,0,S60,1.0,0,3,0,forex
BUY,USD/JPY OTC,2025-11-20,157.574,0,S60,1.0,0,3,0,forex
BUY,USD/JPY OTC,2025-11-20,157.398,0,S60,1.0,0,3,0,forex
BUY,USD/JPY OTC,2025-11-20,157.313,1,S60,1.0,0,3,0,forex
BUY,USD/JPY OTC,2025-11-20,157.558,0,S60,1.0,0,3,0,forex
SELL,GBP/USD OTC,2025-11-20,1.2824,0,S60,1.0,0,3,0,forex
BUY,EUR/USD OTC,2025-11-20,1.15716,1,S60,1.0,0,3,0,forex
SELL,GBP/USD OTC,2025-11-20,1.28111,1,S60,1.0,0,3,0,forex
SELL,GBP/USD OTC,2025-11-20,1.27837,0,S60,1.0,0,3,0,forex
BUY,USD/JPY OTC,2025-11-20,157.363,1,S60,1.0,0,3,0,forex
SELL,GBP/USD OTC,2025-11-20,1.27596,1,S60,1.0,0,3,0,forex
BUY,EUR/USD OTC,2025-11-20,1.15609,0,S60,1.0,0,3,0,forex
SELL,USD/ARS OTC,2025-11-20,1171.86,1,S60,1.0,0,3,0,forex
BUY,USD/JPY OTC,2025-11-20,157.882,1,S60,1.0,0,3,0,forex
SELL,AUD/USD OTC,2025-11-20,0.66979,1,S60,1.0,0,3,0,forex
SELL,GBP/USD OTC,2025-11-20,1.27197,0,S60,1.0,0,3,0,forex
BUY,USD/ARS OTC,2025-11-20,1176.48,0,S60,1.0,0,3,0,forex
BUY,USD/MXN OTC,2025-11-20,18.7065,0,S60,1.0,0,3,0,forex
BUY,USD/CAD OTC,2025-11-20,1.40762,1,S60,1.0,0,3,0,forex
BUY,USD/CAD OTC,2025-11-21,1.40844,1,S60,1.0,0,4,0,forex
BUY,AUD/CAD OTC,2025-11-21,0.87934,0,S60,1.0,0,4,0,forex
BUY,USD/CAD OTC,2025-11-21,1.40762,1,S60,1.0,0,4,0,forex
BUY,USD/CAD OTC,2025-11-21,1.40755,1,S60,1.0,0,4,0,forex
BUY,USD/JPY OTC,2025-11-21,158.411,0,S60,1.0,0,4,0,forex
SELL,EUR/USD OTC,2025-11-21,1.15108,1,S60,1.0,0,4,0,forex
SELL,EUR/USD OTC,2025-11-21,1.15025,0,S60,1.0,0,4,0,forex
SELL,EUR/USD OTC,2025-11-21,1.15024,1,S60,1.0,0,4,0,forex
SELL,EUR/USD OTC,2025-11-21,1.14995,0,S60,1.0,0,4,0,forex
