timestamp,strategy,pair,tf,signal,result,profit_loss
2025-11-28 10:08:21,Conservative,AUDCAD_otc,M5,SELL,WIN,0.92
2025-11-28 10:08:21,Breakout_Focus,AUDCAD_otc,M5,SELL,WIN,0.92
2025-11-28 10:08:21,Default,AUDCAD_otc,M5,SELL,WIN,0.92
2025-11-28 10:08:21,Aggressive,AUDCAD_otc,M5,SELL,WIN,0.92
2025-11-28 10:08:21,Conservative,AUDCAD_otc,M5,SELL,WIN,0.92
2025-11-28 10:08:21,Breakout_Focus,AUDCAD_otc,M5,SELL,WIN,0.92
2025-11-28 10:08:21,Default,AUDCAD_otc,M5,SELL,WIN,0.92
2025-11-28 10:08:21,Aggressive,AUDCAD_otc,M5,SELL,WIN,0.92
2025-11-28 10:08:21,Conservative,AUDCAD_otc,M5,SELL,WIN,0.92
2025-11-28 10:08:21,Breakout_Focus,AUDCAD_otc,M5,SELL,WIN,0.92
2025-11-28 10:08:21,Default,AUDCAD_otc,M5,SELL,WIN,0.92
2025-11-28 10:08:21,Aggressive,AUDCAD_otc,M5,SELL,WIN,0.92
2025-11-28 10:08:21,Conservative,AUDCAD_otc,M5,SELL,WIN,0.92
2025-11-28 10:08:21,Breakout_Focus,AUDCAD_otc,M5,SELL,WIN,0.92
2025-11-28 10:08:21,Default,AUDCAD_otc,M5,SELL,WIN,0.92
2025-11-28 10:08:21,Aggressive,AUDCAD_otc,M5,SELL,WIN,0.92
2025-11-28 10:08:21,Conservative,AUDCAD_otc,M5,SELL,WIN,0.92
2025-11-28 10:08:21,Breakout_Focus,AUDCAD_otc,M5,SELL,WIN,0.92
2025-11-28 10:08:21,Default,AUDCAD_otc,M5,SELL,WIN,0.92
2025-11-28 10:08:21,Aggressive,AUDCAD_otc,M5,SELL,WIN,0.92
2025-11-28 10:08:21,Conservative,AUDCAD_otc,M5,SELL,WIN,0.92
2025-11-28 10:08:21,Breakout_Focus,AUDCAD_otc,M5,SELL,WIN,0.92
2025-11-28 10:08:21,Default,AUDCAD_otc,M5,SELL,WIN,0.92
2025-11-28 10:08:21,Aggressive,AUDCAD_otc,M5,SELL,WIN,0.92
2025-11-28 10:08:21,Conservative,AUDCAD_otc,M5,SELL,WIN,0.92
2025-11-28 10:08:21,Breakout_Focus,AUDCAD_otc,M5,SELL,WIN,0.92
2025-11-28 10:08:21,Default,USDMXN_otc,M5,BUY,WIN,0.92
2025-11-28 10:08:21,Aggressive,USDMXN_otc,M5,BUY,WIN,0.92
2025-11-28 10:08:21,Conservative,USDMXN_otc,M5,BUY,WIN,0.92
2025-11-28 10:08:21,Breakout_Focus,USDMXN_otc,M5,BUY,WIN,0.92
2025-11-28 10:08:21,Default,USDMXN_otc,M5,BUY,WIN,0.92
2025-11-28 10:08:21,Aggressive,USDMXN_otc,M5,BUY,WIN,0.92
2025-11-28 10:08:21,Conservative,USDMXN_otc,M5,BUY,WIN,0.92
2025-11-28 10:08:21,Breakout_Focus,USDMXN_otc,M5,BUY,WIN,0.92
2025-11-28 10:08:21,Default,USDMXN_otc,M5,BUY,WIN,0.92
2025-11-28 10:08:21,Aggressive,USDMXN_otc,M5,BUY,WIN,0.92
2025-11-28 10:08:21,Conservative,USDMXN_otc,M5,BUY,WIN,0.92
2025-11-28 10:08:21,Breakout_Focus,USDMXN_otc,M5,BUY,WIN,0.92
2025-11-28 10:08:21,Default,USDMXN_otc,M5,BUY,WIN,0.92
2025-11-28 10:08:21,Aggressive,USDMXN_otc,M5,BUY,WIN,0.92
2025-11-28 10:08:21,Conservative,USDMXN_otc,M5,BUY,WIN,0.92
2025-11-28 10:08:21,Breakout_Focus,USDMXN_otc,M5,BUY,WIN,0.92
2025-11-28 10:08:21,Default,USDMXN_otc,M5,BUY,WIN,0.92
2025-11-28 10:08:21,Aggressive,USDMXN_otc,M5,BUY,WIN,0.92
2025-11-28 10:08:21,Conservative,USDMXN_otc,M5,BUY,WIN,0.92
2025-11-28 10:08:21,Breakout_Focus,USDMXN_otc,M5,BUY,WIN,0.92
2025-11-28 10:08:21,Default,USDMXN_otc,M5,BUY,WIN,0.92
2025-11-28 10:08:21,Aggressive,USDMXN_otc,M5,BUY,WIN,0.92
2025-11-28 10:08:21,Conservative,USDMXN_otc,M5,BUY,WIN,0.92
2025-11-28 10:08:21,Breakout_Focus,USDMXN_otc,M5,BUY,WIN,0.92
2025-11-28 10:08:21,Default,USDMXN_otc,M5,BUY,WIN,0.92
2025-11-28 10:08:21,Aggressive,USDMXN_otc,M5,BUY,WIN,0.92
2025-11-28 10:08:21,Conservative,USDMXN_otc,M5,BUY,WIN,0.92
2025-11-28 10:08:21,Breakout_Focus,USDMXN_otc,M5,BUY,WIN,0.92
2025-11-28 10:08:21,Default,USDARS_otc,M5,SELL,WIN,0.92
2025-11-28 10:08:21,Aggressive,USDARS_otc,M5,SELL,WIN,0.92
2025-11-28 10:08:21,Breakout_Focus,USDARS_otc,M5,SELL,WIN,0.92
2025-11-28 10:08:21,Default,USDARS_otc,M5,SELL,WIN,0.92
2025-11-28 10:08:21,Aggressive,USDARS_otc,M5,SELL,WIN,0.92
2025-11-28 10:08:21,Breakout_Focus,USDARS_otc,M5,SELL,WIN,0.92
2025-11-28 10:08:21,Default,USDARS_otc,M5,SELL,WIN,0.92
2025-11-28 10:08:21,Aggressive,USDARS_otc,M5,SELL,WIN,0.92
2025-11-28 10:08:21,Breakout_Focus,USDARS_otc,M5,SELL,WIN,0.92
2025-11-28 10:08:21,Default,USDARS_otc,M5,SELL,WIN,0.92
2025-11-28 10:08:21,Aggressive,USDARS_otc,M5,SELL,WIN,0.92
2025-11-28 10:08:21,Breakout_Focus,USDARS_otc,M5,SELL,WIN,0.92
2025-11-28 10:08:21,Default,USDARS_otc,M5,SELL,WIN,0.92
2025-11-28 10:08:21,Aggressive,USDARS_otc,M5,SELL,WIN,0.92
2025-11-28 10:08:21,Breakout_Focus,USDARS_otc,M5,SELL,WIN,0.92
2025-11-28 10:08:21,Default,USDARS_otc,M5,SELL,WIN,0.92
2025-11-28 10:08:21,Aggressive,USDARS_otc,M5,SELL,WIN,0.92
2025-11-28 10:08:21,Breakout_Focus,USDARS_otc,M5,SELL,WIN,0.92
2025-11-28 10:08:21,Default,USDARS_otc,M5,SELL,WIN,0.92
2025-11-28 10:08:21,Aggressive,USDARS_otc,M5,SELL,WIN,0.92
2025-11-28 10:08:21,Breakout_Focus,USDARS_otc,M5,SELL,WIN,0.92
2025-11-28 10:08:22,Default,#INTC_otc,M5,SELL,LOSS,-1.0
2025-11-28 10:08:22,Aggressive,#INTC_otc,M5,SELL,LOSS,-1.0
2025-11-28 10:08:22,Breakout_Focus,#INTC_otc,M5,SELL,LOSS,-1.0
2025-11-28 10:08:22,Default,#INTC_otc,M5,SELL,LOSS,-1.0
2025-11-28 10:08:22,Aggressive,#INTC_otc,M5,SELL,LOSS,-1.0
2025-11-28 10:08:22,Breakout_Focus,#INTC_otc,M5,SELL,LOSS,-1.0
2025-11-28 10:08:22,Default,#INTC_otc,M5,SELL,LOSS,-1.0
2025-11-28 10:08:22,Aggressive,#INTC_otc,M5,SELL,LOSS,-1.0
2025-11-28 10:08:22,Breakout_Focus,#INTC_otc,M5,SELL,LOSS,-1.0
2025-11-28 10:08:22,Default,#INTC_otc,M5,SELL,LOSS,-1.0
2025-11-28 10:08:22,Aggressive,#INTC_otc,M5,SELL,LOSS,-1.0
2025-11-28 10:08:22,Breakout_Focus,#INTC_otc,M5,SELL,LOSS,-1.0
2025-11-28 10:08:22,Default,#INTC_otc,M5,SELL,LOSS,-1.0
2025-11-28 10:08:22,Aggressive,#INTC_otc,M5,SELL,LOSS,-1.0
2025-11-28 10:08:22,Breakout_Focus,#INTC_otc,M5,SELL,LOSS,-1.0
2025-11-28 10:08:22,Default,#INTC_otc,M5,SELL,LOSS,-1.0
2025-11-28 10:08:22,Aggressive,#INTC_otc,M5,SELL,LOSS,-1.0
2025-11-28 10:08:22,Breakout_Focus,#INTC_otc,M5,SELL,LOSS,-1.0
2025-11-28 10:08:22,Default,#INTC_otc,M5,SELL,LOSS,-1.0
2025-11-28 10:08:22,Aggressive,#INTC_otc,M5,SELL,LOSS,-1.0
2025-11-28 10:08:22,Breakout_Focus,#INTC_otc,M5,SELL,LOSS,-1.0
2025-11-28 10:13:44,Default,AUDCAD_otc,M5,SELL,LOSS,-1.0
2025-11-28 10:13:44,Aggressive,AUDCAD_otc,M5,SELL,LOSS,-1.0
2025-11-28 10:13:44,Conservative,AUDCAD_otc,M5,SELL,LOSS,-1.0
2025-11-28 10:13:44,Breakout_Focus,AUDCAD_otc,M5,SELL,LOSS,-1.0
2025-11-28 10:13:44,Default,AUDCAD_otc,M5,SELL,LOSS,-1.0
2025-11-28 10:13:44,Aggressive,AUDCAD_otc,M5,SELL,LOSS,-1.0
2025-11-28 10:13:44,Conservative,AUDCAD_otc,M5,SELL,LOSS,-1.0
2025-11-28 10:13:44,Breakout_Focus,AUDCAD_otc,M5,SELL,LOSS,-1.0
2025-11-28 10:13:44,Default,AUDCAD_otc,M5,SELL,LOSS,-1.0
2025-11-28 10:13:44,Aggressive,AUDCAD_otc,M5,SELL,LOSS,-1.0
2025-11-28 10:13:44,Conservative,AUDCAD_otc,M5,SELL,LOSS,-1.0
2025-11-28 10:13:44,Breakout_Focus,AUDCAD_otc,M5,SELL,LOSS,-1.0
2025-11-28 10:13:44,Default,AUDCAD_otc,M5,SELL,LOSS,-1.0
2025-11-28 10:13:44,Aggressive,AUDCAD_otc,M5,SELL,LOSS,-1.0
2025-11-28 10:13:44,Conservative,AUDCAD_otc,M5,SELL,LOSS,-1.0
2025-11-28 10:13:44,Breakout_Focus,AUDCAD_otc,M5,SELL,LOSS,-1.0
2025-11-28 10:13:44,Default,AUDCAD_otc,M5,SELL,LOSS,-1.0
2025-11-28 10:13:44,Aggressive,AUDCAD_otc,M5,SELL,LOSS,-1.0
2025-11-28 10:13:44,Conservative,AUDCAD_otc,M5,SELL,LOSS,-1.0
2025-11-28 10:13:44,Breakout_Focus,AUDCAD_otc,M5,SELL,LOSS,-1.0
2025-11-28 10:13:44,Default,AUDCAD_otc,M5,SELL,LOSS,-1.0
2025-11-28 10:13:44,Aggressive,AUDCAD_otc,M5,SELL,LOSS,-1.0
2025-11-28 10:13:44,Conservative,AUDCAD_otc,M5,SELL,LOSS,-1.0
2025-11-28 10:13:44,Breakout_Focus,AUDCAD_otc,M5,SELL,LOSS,-1.0
2025-11-28 10:13:44,Default,AUDCAD_otc,M5,SELL,LOSS,-1.0
2025-11-28 10:13:44,Aggressive,AUDCAD_otc,M5,SELL,LOSS,-1.0
2025-11-28 10:13:44,Conservative,AUDCAD_otc,M5,SELL,LOSS,-1.0
2025-11-28 10:13:44,Breakout_Focus,AUDCAD_otc,M5,SELL,LOSS,-1.0
2025-11-28 10:13:44,Default,AUDCAD_otc,M5,SELL,LOSS,-1.0
2025-11-28 10:13:44,Aggressive,AUDCAD_otc,M5,SELL,LOSS,-1.0
2025-11-28 10:13:44,Conservative,AUDCAD_otc,M5,SELL,LOSS,-1.0
2025-11-28 10:13:44,Breakout_Focus,AUDCAD_otc,M5,SELL,LOSS,-1.0
2025-11-28 10:13:45,Aggressive,USDMXN_otc,M5,BUY,LOSS,-1.0
2025-11-28 10:13:45,Aggressive,USDMXN_otc,M5,BUY,LOSS,-1.0
2025-11-28 10:13:45,Aggressive,USDMXN_otc,M5,BUY,LOSS,-1.0
2025-11-28 10:13:45,Aggressive,USDMXN_otc,M5,BUY,LOSS,-1.0
2025-11-28 10:13:45,Aggressive,USDMXN_otc,M5,BUY,LOSS,-1.0
2025-11-28 10:13:45,Aggressive,USDMXN_otc,M5,BUY,LOSS,-1.0
2025-11-28 10:13:45,Aggressive,USDMXN_otc,M5,BUY,LOSS,-1.0
2025-11-28 10:13:45,Aggressive,USDMXN_otc,M5,BUY,LOSS,-1.0
2025-11-28 10:13:45,Aggressive,USDCOP_otc,M5,BUY,LOSS,-1.0
2025-11-28 10:13:45,Aggressive,USDCOP_otc,M5,BUY,LOSS,-1.0
2025-11-28 10:13:45,Aggressive,USDCOP_otc,M5,BUY,LOSS,-1.0
2025-11-28 10:13:45,Aggressive,USDCOP_otc,M5,BUY,LOSS,-1.0
2025-11-28 10:13:45,Aggressive,USDCOP_otc,M5,BUY,LOSS,-1.0
2025-11-28 10:13:45,Aggressive,USDCOP_otc,M5,BUY,LOSS,-1.0
2025-11-28 10:13:45,Aggressive,USDCOP_otc,M5,BUY,LOSS,-1.0
2025-11-28 10:13:45,Aggressive,USDCOP_otc,M5,BUY,LOSS,-1.0
2025-11-28 10:13:45,Default,USDARS_otc,M5,SELL,WIN,0.92
2025-11-28 10:13:45,Aggressive,USDARS_otc,M5,SELL,WIN,0.92
2025-11-28 10:13:45,Conservative,USDARS_otc,M5,SELL,WIN,0.92
2025-11-28 10:13:45,Breakout_Focus,USDARS_otc,M5,SELL,WIN,0.92
2025-11-28 10:13:45,Default,USDARS_otc,M5,SELL,WIN,0.92
2025-11-28 10:13:45,Aggressive,USDARS_otc,M5,SELL,WIN,0.92
2025-11-28 10:13:45,Conservative,USDARS_otc,M5,SELL,WIN,0.92
2025-11-28 10:13:45,Breakout_Focus,USDARS_otc,M5,SELL,WIN,0.92
2025-11-28 10:13:45,Default,USDARS_otc,M5,SELL,WIN,0.92
2025-11-28 10:13:45,Aggressive,USDARS_otc,M5,SELL,WIN,0.92
2025-11-28 10:13:45,Conservative,USDARS_otc,M5,SELL,WIN,0.92
2025-11-28 10:13:45,Breakout_Focus,USDARS_otc,M5,SELL,WIN,0.92
2025-11-28 10:13:45,Default,USDARS_otc,M5,SELL,WIN,0.92
2025-11-28 10:13:45,Aggressive,USDARS_otc,M5,SELL,WIN,0.92
2025-11-28 10:13:45,Conservative,USDARS_otc,M5,SELL,WIN,0.92
2025-11-28 10:13:45,Breakout_Focus,USDARS_otc,M5,SELL,WIN,0.92
2025-11-28 10:13:45,Default,USDARS_otc,M5,SELL,WIN,0.92
2025-11-28 10:13:45,Aggressive,USDARS_otc,M5,SELL,WIN,0.92
2025-11-28 10:13:45,Conservative,USDARS_otc,M5,SELL,WIN,0.92
2025-11-28 10:13:45,Breakout_Focus,USDARS_otc,M5,SELL,WIN,0.92
2025-11-28 10:13:45,Default,USDARS_otc,M5,SELL,WIN,0.92
2025-11-28 10:13:45,Aggressive,USDARS_otc,M5,SELL,WIN,0.92
2025-11-28 10:13:45,Conservative,USDARS_otc,M5,SELL,WIN,0.92
2025-11-28 10:13:45,Breakout_Focus,USDARS_otc,M5,SELL,WIN,0.92
2025-11-28 10:13:45,Default,USDARS_otc,M5,SELL,WIN,0.92
2025-11-28 10:13:45,Aggressive,USDARS_otc,M5,SELL,WIN,0.92
2025-11-28 10:13:45,Conservative,USDARS_otc,M5,SELL,WIN,0.92
2025-11-28 10:13:45,Breakout_Focus,USDARS_otc,M5,SELL,WIN,0.92
2025-11-28 10:13:45,Default,USDARS_otc,M5,SELL,WIN,0.92
2025-11-28 10:13:45,Aggressive,USDARS_otc,M5,SELL,WIN,0.92
2025-11-28 10:13:45,Conservative,USDARS_otc,M5,SELL,WIN,0.92
2025-11-28 10:13:45,Breakout_Focus,USDARS_otc,M5,SELL,WIN,0.92
2025-11-28 10:13:53,Default,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Aggressive,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Conservative,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Breakout_Focus,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Default,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Aggressive,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Conservative,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Breakout_Focus,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Default,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Aggressive,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Conservative,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Breakout_Focus,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Default,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Aggressive,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Conservative,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Breakout_Focus,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Default,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Aggressive,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Conservative,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Breakout_Focus,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Default,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Aggressive,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Conservative,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Breakout_Focus,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Default,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Aggressive,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Conservative,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Breakout_Focus,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Default,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Aggressive,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Conservative,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Breakout_Focus,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Default,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Aggressive,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Conservative,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Breakout_Focus,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Default,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Aggressive,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Conservative,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Breakout_Focus,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Default,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Aggressive,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Conservative,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Breakout_Focus,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Default,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Aggressive,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Conservative,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Breakout_Focus,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Default,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Aggressive,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Conservative,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Breakout_Focus,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Default,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Aggressive,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Conservative,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Breakout_Focus,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Default,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Aggressive,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Conservative,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Breakout_Focus,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Default,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Aggressive,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Conservative,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Breakout_Focus,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Default,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Aggressive,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Conservative,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Breakout_Focus,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Default,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Aggressive,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Conservative,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Breakout_Focus,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Default,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Aggressive,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Conservative,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Breakout_Focus,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Default,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Aggressive,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Conservative,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Breakout_Focus,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Default,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Aggressive,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Conservative,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Breakout_Focus,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Default,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Aggressive,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Conservative,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Breakout_Focus,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Default,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Aggressive,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Conservative,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Breakout_Focus,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Default,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Aggressive,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Conservative,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Breakout_Focus,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Default,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Aggressive,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Conservative,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Breakout_Focus,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Default,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Aggressive,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Conservative,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Breakout_Focus,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Default,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Aggressive,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Conservative,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Breakout_Focus,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Default,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Aggressive,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Conservative,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Breakout_Focus,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Default,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Aggressive,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Conservative,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Breakout_Focus,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Default,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Aggressive,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Conservative,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Breakout_Focus,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Default,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Aggressive,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Conservative,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Breakout_Focus,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Default,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Aggressive,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Conservative,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Breakout_Focus,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Default,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Aggressive,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Conservative,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Breakout_Focus,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Default,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Aggressive,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Conservative,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Breakout_Focus,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Default,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Aggressive,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Conservative,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Breakout_Focus,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Default,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Aggressive,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Conservative,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Breakout_Focus,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Default,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Aggressive,USDMXN_otc,M30,BUY,WIN,0.92
2025-11-28 10:13:53,Conservative,USDMXN_otc,M30,BUY,WIN,0.92
