timestamp,trade_id,pair,timeframe,decision,signal_score,pattern_detected,price,ema,rsi,ema_conf,tf_signal,atr,triangle_active,reversal_candle,near_support,near_resistance,support_level,resistance_level,htf_signal,result,profit_loss,expiry_time,notes
2025-11-19 03:35:03,1093f84a,USD/JPY OTC,S900,SELL,,Importado de Excel,154.897,,,-1,,,,,,,,,,LOSS,-1.0,54000,Importado de cuenta_real.xlsx
2025-11-19 03:50:52,a8cb05be,AUD/USD OTC,S1800,BUY,,Importado de Excel,0.66718,,,1,,,,,,,,,,LOSS,-1.0,108000,Importado de cuenta_real.xlsx
2025-11-19 04:21:41,cabfcf21,EUR/USD OTC,S600,BUY,,Importado de Excel,1.16352,,,1,,,,,,,,,,LOSS,-1.0,36000,Importado de cuenta_real.xlsx
2025-11-19 04:32:29,897d65f6,EUR/USD OTC,S600,BUY,,Importado de Excel,1.16331,,,1,,,,,,,,,,WIN,0.92,36000,Importado de cuenta_real.xlsx
2025-11-19 04:43:18,425f886a,USD/MXN OTC,S900,SELL,,Importado de Excel,18.1287,,,-1,,,,,,,,,,WIN,0.92,54000,Importado de cuenta_real.xlsx
2025-11-19 04:59:06,efbfe8d7,EUR/USD OTC,S900,BUY,,Importado de Excel,1.16245,,,1,,,,,,,,,,LOSS,-1.0,54000,Importado de cuenta_real.xlsx
2025-11-19 05:14:54,148546f1,EUR/USD OTC,S600,BUY,,Importado de Excel,1.16019,,,1,,,,,,,,,,LOSS,-1.0,36000,Importado de cuenta_real.xlsx
2025-11-19 05:25:43,8b6333a4,EUR/USD OTC,S600,BUY,,Importado de Excel,1.1593,,,1,,,,,,,,,,LOSS,-1.0,36000,Importado de cuenta_real.xlsx
2025-11-19 05:36:31,24acacd3,AUD/CAD OTC,S900,SELL,,Importado de Excel,0.89152,,,-1,,,,,,,,,,LOSS,-1.0,54000,Importado de cuenta_real.xlsx
2025-11-19 05:52:19,a53e1216,USD/MXN OTC,S1800,SELL,,Importado de Excel,18.1021,,,-1,,,,,,,,,,WIN,0.45,108000,Importado de cuenta_real.xlsx
2025-11-19 06:23:07,f991dea6,USD/JPY OTC,S1800,SELL,,Importado de Excel,155.438,,,-1,,,,,,,,,,WIN,0.92,108000,Importado de cuenta_real.xlsx
2025-11-19 06:53:56,c6b9c48a,USD/JPY OTC,S300,BUY,,Importado de Excel,155.393,,,1,,,,,,,,,,LOSS,-1.0,18000,Importado de cuenta_real.xlsx
2025-11-19 06:59:45,60608d4c,AUD/CAD OTC,S900,SELL,,Importado de Excel,0.90073,,,-1,,,,,,,,,,LOSS,-1.0,54000,Importado de cuenta_real.xlsx
2025-11-19 07:15:34,8394fb27,EUR/USD OTC,S300,SELL,,Importado de Excel,1.15884,,,-1,,,,,,,,,,WIN,0.92,18000,Importado de cuenta_real.xlsx
2025-11-19 07:21:22,8c960873,EUR/USD OTC,S300,SELL,,Importado de Excel,1.15856,,,-1,,,,,,,,,,LOSS,-1.0,18000,Importado de cuenta_real.xlsx
2025-11-19 07:27:10,608e8a30,EUR/USD OTC,S300,SELL,,Importado de Excel,1.15935,,,-1,,,,,,,,,,WIN,0.92,18000,Importado de cuenta_real.xlsx
2025-11-19 07:32:59,18e48db2,EUR/USD OTC,S600,SELL,,Importado de Excel,1.15892,,,-1,,,,,,,,,,LOSS,-1.0,36000,Importado de cuenta_real.xlsx
2025-11-19 07:43:47,9f6b953d,USD/ARS OTC,S300,SELL,,Importado de Excel,1167.2,,,-1,,,,,,,,,,LOSS,-1.0,18000,Importado de cuenta_real.xlsx
2025-11-19 07:49:35,1b4661fb,EUR/USD OTC,S300,SELL,,Importado de Excel,1.15968,,,-1,,,,,,,,,,WIN,0.92,18000,Importado de cuenta_real.xlsx
2025-11-19 07:55:23,3788a4e0,EUR/USD OTC,S300,SELL,,Importado de Excel,1.16014,,,-1,,,,,,,,,,LOSS,-1.0,18000,Importado de cuenta_real.xlsx
2025-11-19 08:01:12,55d8c202,EUR/USD OTC,S300,SELL,,Importado de Excel,1.16092,,,-1,,,,,,,,,,LOSS,-1.0,18000,Importado de cuenta_real.xlsx
2025-11-19 08:07:00,8f7e9f94,EUR/USD OTC,S600,SELL,,Importado de Excel,1.16147,,,-1,,,,,,,,,,LOSS,-1.0,36000,Importado de cuenta_real.xlsx
2025-11-19 08:17:48,01fadb88,EUR/USD OTC,S300,SELL,,Importado de Excel,1.16232,,,-1,,,,,,,,,,LOSS,-1.0,18000,Importado de cuenta_real.xlsx
2025-11-19 08:23:37,ef08fae3,USD/ARS OTC,S600,SELL,,Importado de Excel,1166.66,,,-1,,,,,,,,,,WIN,0.48,36000,Importado de cuenta_real.xlsx
2025-11-19 08:34:25,b6c90084,EUR/USD OTC,S600,SELL,,Importado de Excel,1.16375,,,-1,,,,,,,,,,WIN,0.92,36000,Importado de cuenta_real.xlsx
2025-11-19 08:45:14,e5dadc71,EUR/USD OTC,S600,SELL,,Importado de Excel,1.16218,,,-1,,,,,,,,,,LOSS,-1.0,36000,Importado de cuenta_real.xlsx
2025-11-19 08:56:02,00baf0a8,EUR/USD OTC,S900,SELL,,Importado de Excel,1.16336,,,-1,,,,,,,,,,WIN,0.92,54000,Importado de cuenta_real.xlsx
2025-11-19 09:11:50,1624ba6e,EUR/USD OTC,S600,SELL,,Importado de Excel,1.16242,,,-1,,,,,,,,,,WIN,0.92,36000,Importado de cuenta_real.xlsx
2025-11-19 09:22:39,7931f411,EUR/USD OTC,S900,SELL,,Importado de Excel,1.16227,,,-1,,,,,,,,,,LOSS,-1.0,54000,Importado de cuenta_real.xlsx
2025-11-19 09:38:27,bbb4d37f,USD/ARS OTC,S300,SELL,,Importado de Excel,1167.9,,,-1,,,,,,,,,,WIN,0.92,18000,Importado de cuenta_real.xlsx
2025-11-19 09:44:16,0ecbab64,AUD/CAD OTC,S600,BUY,,Importado de Excel,0.90972,,,1,,,,,,,,,,WIN,0.92,36000,Importado de cuenta_real.xlsx
2025-11-19 09:55:04,d2096b0f,GBP/USD OTC,S600,SELL,,Importado de Excel,1.30929,,,-1,,,,,,,,,,LOSS,-1.0,36000,Importado de cuenta_real.xlsx
2025-11-19 10:05:53,b3ebf520,GBP/USD OTC,S900,SELL,,Importado de Excel,1.30943,,,-1,,,,,,,,,,WIN,0.78,54000,Importado de cuenta_real.xlsx
2025-11-19 10:21:42,bc977196,AUD/CAD OTC,S900,BUY,,Importado de Excel,0.90497,,,1,,,,,,,,,,LOSS,-1.0,54000,Importado de cuenta_real.xlsx
2025-11-19 10:37:30,d60b4ee1,GBP/USD OTC,S900,SELL,,Importado de Excel,1.30665,,,-1,,,,,,,,,,LOSS,-1.0,54000,Importado de cuenta_real.xlsx
2025-11-19 10:53:19,98bc6b11,GBP/USD OTC,S900,SELL,,Importado de Excel,1.30608,,,-1,,,,,,,,,,LOSS,-1.0,54000,Importado de cuenta_real.xlsx
2025-11-19 11:09:08,fd248052,GBP/USD OTC,S1800,SELL,,Importado de Excel,1.30672,,,-1,,,,,,,,,,WIN,0.92,108000,Importado de cuenta_real.xlsx
2025-11-19 11:39:57,e0f41dd5,GBP/USD OTC,S1800,SELL,,Importado de Excel,1.30546,,,-1,,,,,,,,,,WIN,0.92,108000,Importado de cuenta_real.xlsx
2025-11-19 12:10:46,85793bbc,USD/ARS OTC,S1800,SELL,,Importado de Excel,1171.24,,,-1,,,,,,,,,,LOSS,-1.0,108000,Importado de cuenta_real.xlsx
2025-11-19 12:41:36,177b7754,GBP/USD OTC,S900,SELL,,Importado de Excel,1.30169,,,-1,,,,,,,,,,WIN,0.92,54000,Importado de cuenta_real.xlsx
2025-11-19 12:57:25,96a310bc,EUR/USD OTC,S300,BUY,,Importado de Excel,1.16188,,,1,,,,,,,,,,LOSS,-1.0,18000,Importado de cuenta_real.xlsx
2025-11-19 13:03:15,7b08fe91,GBP/USD OTC,S600,SELL,,Importado de Excel,1.30059,,,-1,,,,,,,,,,WIN,0.85,36000,Importado de cuenta_real.xlsx
2025-11-19 13:14:05,e2f05546,USD/COP OTC,S300,SELL,,Importado de Excel,3726.48,,,-1,,,,,,,,,,LOSS,-1.0,18000,Importado de cuenta_real.xlsx
2025-11-19 13:19:53,69dbcf95,EUR/USD OTC,S600,BUY,,Importado de Excel,1.15843,,,1,,,,,,,,,,WIN,0.57,36000,Importado de cuenta_real.xlsx
2025-11-19 13:30:43,32bd14f3,GBP/USD OTC,S600,SELL,,Importado de Excel,1.29783,,,-1,,,,,,,,,,WIN,0.92,36000,Importado de cuenta_real.xlsx
2025-11-19 13:41:32,500da8ba,GBP/USD OTC,S600,SELL,,Importado de Excel,1.29722,,,-1,,,,,,,,,,WIN,0.46,36000,Importado de cuenta_real.xlsx
2025-11-19 13:52:22,8466ca7f,USD/JPY OTC,S600,BUY,,Importado de Excel,155.778,,,1,,,,,,,,,,LOSS,-1.0,36000,Importado de cuenta_real.xlsx
2025-11-19 14:03:11,f2d62f64,GBP/USD OTC,S600,SELL,,Importado de Excel,1.29659,,,-1,,,,,,,,,,LOSS,-1.0,36000,Importado de cuenta_real.xlsx
2025-11-19 14:14:02,43d8bdb8,GBP/USD OTC,S1800,SELL,,Importado de Excel,1.29841,,,-1,,,,,,,,,,LOSS,-1.0,108000,Importado de cuenta_real.xlsx
2025-11-19 14:44:51,2af468c5,USD/COP OTC,S1800,SELL,,Importado de Excel,3732.58,,,-1,,,,,,,,,,WIN,0.92,108000,Importado de cuenta_real.xlsx
2025-11-19 15:15:39,644f7c08,GBP/USD OTC,S900,SELL,,Importado de Excel,1.30535,,,-1,,,,,,,,,,WIN,0.73,54000,Importado de cuenta_real.xlsx
2025-11-19 15:31:29,c31c1236,GBP/USD OTC,S600,SELL,,Importado de Excel,1.30277,,,-1,,,,,,,,,,WIN,0.72,36000,Importado de cuenta_real.xlsx
2025-11-19 15:42:18,140d37da,USD/CAD OTC,S600,BUY,,Importado de Excel,1.40976,,,1,,,,,,,,,,LOSS,-1.0,36000,Importado de cuenta_real.xlsx
2025-11-19 15:53:07,bc0d50a2,EUR/USD OTC,S300,SELL,,Importado de Excel,1.15572,,,-1,,,,,,,,,,WIN,0.92,18000,Importado de cuenta_real.xlsx
2025-11-19 15:58:57,a31fc214,EUR/USD OTC,S300,SELL,,Importado de Excel,1.15443,,,-1,,,,,,,,,,WIN,0.92,18000,Importado de cuenta_real.xlsx
2025-11-19 16:04:46,70d715df,USD/MXN OTC,S300,BUY,,Importado de Excel,18.2599,,,1,,,,,,,,,,WIN,0.86,18000,Importado de cuenta_real.xlsx
2025-11-19 16:10:36,e1adf3b7,EUR/USD OTC,S600,SELL,,Importado de Excel,1.15406,,,-1,,,,,,,,,,LOSS,-1.0,36000,Importado de cuenta_real.xlsx
2025-11-19 16:21:26,39d8f6a7,GBP/USD OTC,S900,SELL,,Importado de Excel,1.29769,,,-1,,,,,,,,,,WIN,0.92,54000,Importado de cuenta_real.xlsx
2025-11-19 16:37:15,4d32f885,EUR/USD OTC,S900,SELL,,Importado de Excel,1.15424,,,-1,,,,,,,,,,LOSS,-1.0,54000,Importado de cuenta_real.xlsx
2025-11-19 16:53:04,3da8b7c7,EUR/USD OTC,S600,SELL,,Importado de Excel,1.15469,,,-1,,,,,,,,,,WIN,0.92,36000,Importado de cuenta_real.xlsx
2025-11-19 17:03:53,695e3d96,EUR/USD OTC,S600,SELL,,Importado de Excel,1.15407,,,-1,,,,,,,,,,WIN,0.92,36000,Importado de cuenta_real.xlsx
2025-11-19 17:14:42,a592ecaa,EUR/USD OTC,S900,SELL,,Importado de Excel,1.15333,,,-1,,,,,,,,,,WIN,0.92,54000,Importado de cuenta_real.xlsx
2025-11-19 17:30:35,5897f266,USD/CAD OTC,S300,SELL,,Importado de Excel,1.40692,,,-1,,,,,,,,,,WIN,0.88,18000,Importado de cuenta_real.xlsx
2025-11-19 17:36:24,8199d49d,EUR/USD OTC,S900,SELL,,Importado de Excel,1.15257,,,-1,,,,,,,,,,LOSS,-1.0,54000,Importado de cuenta_real.xlsx
2025-11-19 17:52:13,4c1f07ce,EUR/USD OTC,S600,SELL,,Importado de Excel,1.15452,,,-1,,,,,,,,,,WIN,0.92,36000,Importado de cuenta_real.xlsx
2025-11-19 18:03:01,1f92409f,EUR/USD OTC,S900,SELL,,Importado de Excel,1.1543,,,-1,,,,,,,,,,WIN,0.92,54000,Importado de cuenta_real.xlsx
2025-11-19 18:18:49,83683773,EUR/USD OTC,S900,SELL,,Importado de Excel,1.15417,,,-1,,,,,,,,,,LOSS,-1.0,54000,Importado de cuenta_real.xlsx
2025-11-19 18:35:42,1532e76c,EUR/USD OTC,S300,SELL,,Importado de Excel,1.1558,,,-1,,,,,,,,,,LOSS,-1.0,18000,Importado de cuenta_real.xlsx
2025-11-19 19:00:26,82eccde3,EUR/USD OTC,S900,SELL,,Importado de Excel,1.15476,,,-1,,,,,,,,,,LOSS,-1.0,54000,Importado de cuenta_real.xlsx
2025-11-19 19:16:14,9acecd3f,EUR/USD OTC,S900,SELL,,Importado de Excel,1.15598,,,-1,,,,,,,,,,WIN,0.92,54000,Importado de cuenta_real.xlsx
2025-11-19 19:32:02,23717580,EUR/USD OTC,S900,SELL,,Importado de Excel,1.15483,,,-1,,,,,,,,,,LOSS,-1.0,54000,Importado de cuenta_real.xlsx
2025-11-19 19:47:51,ae51c7c4,USD/COP OTC,S600,BUY,,Importado de Excel,3749.67,,,1,,,,,,,,,,LOSS,-1.0,36000,Importado de cuenta_real.xlsx
2025-11-19 19:58:39,09910664,USD/JPY OTC,S300,BUY,,Importado de Excel,156.252,,,1,,,,,,,,,,LOSS,-1.0,18000,Importado de cuenta_real.xlsx
2025-11-19 20:04:28,b6c5499c,USD/MXN OTC,S600,BUY,,Importado de Excel,18.2984,,,1,,,,,,,,,,LOSS,-1.0,36000,Importado de cuenta_real.xlsx
2025-11-19 20:15:16,f645977a,USD/JPY OTC,S600,BUY,,Importado de Excel,156.302,,,1,,,,,,,,,,WIN,0.92,36000,Importado de cuenta_real.xlsx
2025-11-19 20:26:04,df62837b,USD/MXN OTC,S900,BUY,,Importado de Excel,18.2774,,,1,,,,,,,,,,WIN,0.76,54000,Importado de cuenta_real.xlsx
2025-11-19 20:41:52,101e13ff,GBP/USD OTC,S900,SELL,,Importado de Excel,1.30064,,,-1,,,,,,,,,,WIN,0.92,54000,Importado de cuenta_real.xlsx
2025-11-19 20:57:41,babbb314,GBP/USD OTC,S900,SELL,,Importado de Excel,1.30002,,,-1,,,,,,,,,,LOSS,-1.0,54000,Importado de cuenta_real.xlsx
2025-11-19 21:13:29,37926281,EUR/USD OTC,S1800,SELL,,Importado de Excel,1.15698,,,-1,,,,,,,,,,WIN,0.92,108000,Importado de cuenta_real.xlsx
2025-11-19 21:44:17,e498f8e3,USD/COP OTC,S900,BUY,,Importado de Excel,3752.52,,,1,,,,,,,,,,WIN,0.89,54000,Importado de cuenta_real.xlsx
2025-11-19 22:00:06,7773eb3b,EUR/USD OTC,S1800,SELL,,Importado de Excel,1.15509,,,-1,,,,,,,,,,LOSS,-1.0,108000,Importado de cuenta_real.xlsx
2025-11-19 22:30:54,1a20614e,USD/CAD OTC,S900,SELL,,Importado de Excel,1.40128,,,-1,,,,,,,,,,LOSS,-1.0,54000,Importado de cuenta_real.xlsx
2025-11-19 22:46:43,30935b8f,USD/JPY OTC,S300,BUY,,Importado de Excel,156.953,,,1,,,,,,,,,,WIN,0.92,18000,Importado de cuenta_real.xlsx
2025-11-19 22:52:32,c7e28a92,USD/JPY OTC,S600,BUY,,Importado de Excel,156.966,,,1,,,,,,,,,,WIN,0.92,36000,Importado de cuenta_real.xlsx
2025-11-19 23:03:20,f88d635f,USD/CAD OTC,S900,SELL,,Importado de Excel,1.4032,,,-1,,,,,,,,,,WIN,0.78,54000,Importado de cuenta_real.xlsx
2025-11-19 23:19:08,321f091a,AUD/CAD OTC,S300,SELL,,Importado de Excel,0.88507,,,-1,,,,,,,,,,WIN,0.92,18000,Importado de cuenta_real.xlsx
2025-11-19 23:24:56,b2717d8c,AUD/CAD OTC,S300,SELL,,Importado de Excel,0.88407,,,-1,,,,,,,,,,WIN,0.92,18000,Importado de cuenta_real.xlsx
2025-11-19 23:30:45,1b020ecd,USD/JPY OTC,S600,BUY,,Importado de Excel,157.157,,,1,,,,,,,,,,LOSS,-1.0,36000,Importado de cuenta_real.xlsx
2025-11-19 23:41:34,7fc4041b,USD/JPY OTC,S600,BUY,,Importado de Excel,157.11,,,1,,,,,,,,,,LOSS,-1.0,36000,Importado de cuenta_real.xlsx
2025-11-19 23:52:23,37c85658,USD/JPY OTC,S600,BUY,,Importado de Excel,157.105,,,1,,,,,,,,,,LOSS,-1.0,36000,Importado de cuenta_real.xlsx
